BHH,Bisha,بيشة,,,
PSA,Pisa,بيزا,,,
PEI,Pereira,بيريرا,,,
PGX,Perigueux,بيريجو,,,
PEG,Perugia,بيروجيا,,,
BGO,Bergen,بيرغن,,,
BVI,Birdsville,بيردزفيل,,,
BIR,Biratnagar,بيراتناغار,,,
BEW,Beira,بيرا,,,
PDS,Piedras Negras,بيدراس نيغراس,,,
PIT,Pittsburgh,بيتسبرغ,,,
PZB,Pietermaritzburg,بيترماريتزبرج,,,
BUN,Buenaventura,بوينافينتورا,,,
PEU,Puerto Lempira,بويرتو مبيرا,,,
PEM,Puerto Maldonado,بويرتو مالدونادو,,,
PPS,Puerto Princesa,بويرتو برنسيسا,,,
PYH,Puerto Ayacucho,بويرتو أياكوتشو,,,
PZO,Puerto Ordaz,بويرتو أورداث,,,
PUU,Puerto Asis,بويرتو أسيس,,,
PXM,Puerto Escondido,بويرتو إسكونديدو,,,
BON,Bonaire,بونير,,,
BDB,Bundaberg,بوندابرج,,,
PDL,Ponta Delgada,بونتا ديلجادا,,,
BMV,Buonmethuot,بون ما ثوت,,,
BPT,Beaumont,بومونت,,,
PUW,Pullman,بولمان,,,
BUQ,Bulawayo,بولاوايو,,,
PIH,Pocatello,بوكاتيلو,,,
PKP,Puka puka,بوكا بوكا,,,
NBC,Beaufort,بوفورت,,,
BUF,Buffalo,بوفالو,,,
USU,Busuanga,بوسوانغا,,,
BSA,Bosaso,بوساسو,,,
PSS,Posadas,بوساداس,,,
BZN,Bozeman,بوزمان,,,
PMV,Porlamar,بورلامار,,,
BOD,Bordeaux,بوردو,,,
POA,Porto Alegre,بورتو أليغري,,,
OPO,Porto,بورتو,,,
PDX,Portland,بورتلاند,,,
PTJ,Portland,بورتلاند,,,
PZU,Port Sudan,بورتسودان,,,
PHE,Port Hedland,بورت هيدلاند,,,
PTH,Port Heiden,بورت هايدن,,,
PHC,Port Hartcourt,بورت هاركورت,,,
PQQ,Port Macquarie,بورت ماكواري,,,
VLI,Port Vila,بورت فيلا,,,
IXZ,Port Blair,بورت بلير,,,
PAP,Port Au Prince,بورت أو برنس,,,
PLZ,Port Elizabeth,بورت اليزابيث,,,
BOB,Bora bora,بورا بورا,,,
BOO,Bodo,بودو,,,
LCH,Lake Charles,بحيرة تشارلز,,,
TGH,Tongoa Island,بودغوريكا غولوبوفسي,,,
BUD,Budapest,بودابست,,,
BJM,Bujumbura,بوجمبورا,,,
BTM,Butte,بوتي,,,
PTP,Pointe A Pitre,بوانت أبيتر,,,
BVB,Boa Vista,بوا فيستا,,,
BVC,Boa Vista,بوا فيستا,,,
PTY,Panama city,بنما سيتي,,,
BDH,Bandar Lengeh,بندر لنجة,,,
BND,Bandar Abbas,بندر عباس,,,
BWN,Bandar Seri Begawan,بندر سيري بيغاوان,,,
PJG,Panjgur,بنجكور,,,
BIO,Bilbao,بلباو,,,
BLZ,Blantyre,بلانتير,,,
BKQ,Blackall,بلاكال,,,
BGW,Baghdad,بغداد,,,
BJZ,Badajoz,بطليوس,,,
BSK,Biskra,بسكرة,,,
BDS,Brindisi,برينديزي,,,
PVK,Preveza,بريفيزا,,,
PRC,Prescott,بريسكوت,,,
BES,Brest,بريست,,,
BNE,Brisbane,بريسبان,,,
BGI,Bridge Town,بريدج تاون,,,
BNN,Bronnoysund,برونويسوند,,,
BRU,Brussels,بروكسل,,,
PVD,Providence,بروفيدنس,,,
BRN,Berne,برن,,,
BHM,Birmingham,برمنغهام,,,
BRL,Burlington,برلنغتون,,,
BMW,Bordj Badji Mokhtar,برج باجي مختار,,,
BRO,Brownsville,براونزفيل,,,
BZV,Brazzaville,برازافيل,,,
BFD,Bradford,برادفورد,,,
BTS,Bratislava,براتيسلافا,,,
YWL,Williams Lake,بحيرة ويليامز,,,
YAC,Cat Lake,بحيرة كات,,,
YOP,Rainbow lake,بحيرة قوس قزح,,,
YNO,North spirit lake,بحيرة سبيريت الشمالية,,,
YPL,Pickle Lake,بحيرة بيكل,,,
YAA,Anahim Lake,بحيرة أناهيم,,,
PUF,Pau,باو,,,
HUX,Bahias Dehuatulco,باهياس دا هواتولكو,,,
BHI,Bahia Blanca,باهيا بلانكا,,,
BMO,Banmaw,بانماو,,,
PGK,Pangkal Pinang,بانغكال بينانغ,,,
BPX,Bangda,بانغدا,,,
BJL,Banjul,بانجول,,,
PNL,Pantelleria,بانتيليريا,,,
JFR,Paamiut,باميوت,,,
BKO,Bamako,باماكو,,,
BNK,Ballina Byron Bay,بالينا - خليج بايرون,,,
PLM,Palembang,باليمبانغ,,,
BPN,Balikpapan,باليكبابان,,,
PMW,Palmas,بالماس,,,
PSP,Palm Springs,بالم سبرينغز,,,
BWI,Baltimore,بالتيمور,,,
PLQ,Palanga,بالانغا,,,
PKY,Palangkaraya,بالانجكارايا,,,
PFB,Passo Fundo,باسو فوندو,,,
BSO,Basco,باسكو,,,
PSO,Pasto,باستو,,,
BBN,Bario,باريو,,,
PBH,Paro,بارو,,,
BAX,Barnaul,بارناول,,,
BRM,Barquisimeto,باركيسيميتو,,,
LSP,Paraguana,باراغوانا,,,
PBO,Paraburdoo,بارابوردو,,,
PPQ,Paraparaumu,باراباراومو,,,
BRR,Barra,بارا,,,
BHB,Bar Harbor,بار هاربر,,,
PAD,Paderborn,بادربورن,,,
ZBF,Bathurst,باثورست,,,
BTR,Baton Rouge,باتون روج,,,
GPA,Patras,باتراس,,,
PPT,Papeete,بابيتي,,,
EQS,Esquel,آيسكيول,,,
AYQ,Ayers Rock,آيرز روك,,,
ACI,Alderney,آلديرني,,,
AAR,Aarhus,آرهوس,,,
OWB,Owensboro,أونسبورو,,,
YUD,Umiujaq,أوميوجاك,,,
UME,Umea,أوميا,,,
HLH,Ulanhot,أولانهوت,,,
OKC,Oklahoma City,أوكلاهوما سيتي,,,
AKL,Auckland,أوكلاند,,,
UFA,Ufa,أوفا,,,
USH,Ushuaia,أوشوايا,,,
OSI,Osijek,أوسييك,,,
OST,Ostend,أوستند,,,
AUS,Austin,أوستن,,,
UKK,Ust Kamenogorsk,أوست كامينوغورسك,,,
UDJ,Uzhgorod,أوزجورود,,,
UGC,Urgench,أورجينتش,,,
URA,Uralsk,أورالسك,,,
OMR,Oradea,أوراديا,,,
AAA,Anaa,آنا,,,
AGH,Angelholm Helsingborg,انغلهولم هلسنجبورج,,,
ANE,Angers Marc,أنجرز/ مارك,,,
AVL,Asheville Hendersonville,آشفيل / هينديرسونفيل,,,
UTH,Udon Thani,أودون ثاني,,,
UPG,Ujung pandang,أوجونغ باندانغ,,,
OGS,Ogdensburg,أوجدينسبيرغ,,,
UII,Utila,أوتيلا,,,
UBP,Ubon Ratchathani,أوبون راتشاثاني,,,
ANI,Aniak,أنياك,,,
AOI,Ancona,أنكونا,,,
ANC,Anchorage,أنكوريج,,,
ANK,Ankara,أنقرة,,,
AZN,Andizhan,أنديجان,,,
ANX,Andoya,أندويا,,,
AJN,Anjouan,أنجوان,,,
DIE,Antsiranana,أنتسيرانانا,,,
DYR,Anadyr,أنادير,,,
SID,Amilcar Cabral,أميلكار كابرال,,,
AMS,Amsterdam,أمستردام,,,
AXD,Alexandroupolis,أليكساندروبولي,,,
ALC,Alicante,أليكانتي,,,
LLU,Alluitsup paa,ألويتسوب بآ,,,
ALA,Almaty,ألماتي,,,
ACH,Altenrhein,ألتنرهين,,,
APN,Alpena,ألبينا,,,
ABY,Albany,ألباني,,,
ALB,Albany,ألباني,,,
ALH,Albany,ألباني,,,
AKV,Akulivik,أكوليفيك,,,
ACV,Arcata,أركاتا,,,
AJR,Arvidsjaur,أرفيدزجوز,,,
ERZ,Erzurum,أرضروم,,,
ADU,Ardabil,أردبيل,,,
EBL,Erbil,أربيل,,,
AMH,Arba Minch,أربا منتش,,,
TBP,Tumbes,أديس أبابا,,,
BQN,Aguadilla,أجوديلا,,,
AJA,Ajaccio,أجاكسيو,,,
IXA,Agartala,أجارتالا,,,
ACY,Atlantic City,أتلانتيك سيتي,,,
ATL,Atlanta,أتلانتا,,,
ATK,Atqasuk,أتكيوسوك,,,
YAT,Attawapiskat,أتاوابيسكات,,,
ABV,Abuja,أبوجا,,,
AUH,Abu Dhabi,أبو ظبي,,,
AHB,Abha,أبها,,,
ATW,Appleton,أبليتون,,,
ABR,Aberdeen,أبردين,,,
INV,Inverness,إينفيرنيس,,,
IMF,Imphal,إيمفال,,,
ILI,Iliamna,إيليامنا,,,
JAV,Ilulissat,إيلوليسات,,,
IOS,Ilheus,إيلهيوس,,,
SVX,Ekaterinburg,إيكاترينبرغ,,,
YIK,Ivujivik,إيفوجيفيك,,,
IGG,Igiugig,إيجيوجيج,,,
IBZ,Ibiza,إيبيزا,,,
IVC,Invercargill,إنفركارجل,,,
ENE,Ende,إنده,,,
NDJ,N Djamena,إنجامينا,,,
INL,International Falls,إنترناشونال فولز,,,
IMP,Imperatriz,إمبيراتريز,,,
EZS,Elazig,إلازِغ,,,
IQT,Iquitos,إكيتوس,,,
ISP,Islip,إسليب,,,
ISB,Islamabad,إسلام أباد,,,
YEK,Eskimo Point,إسكيمو بوينت,,,
IZM,Izmir,إزمير,,,
ERF,Erfurt,إرفورت,,,
IGU,Iguassu Falls,إجوازو,,,
EGS,Egilsstadir,ايغلستادير,,,
EBJ,Esbjerg,ايسبيرج,,,
URG,Uruguaiana,اوروغوايانا,,,
WRE,Whangarei,انجاري,,,
AQG,Anqing,ان تشينغ,,,
SUF,Lamezia Terme,اميزيا تيرمي,,,
EJH,Wejh,الوجه,,,
MIR,Monastir,المنستير,,,
MED,Madinah,المدينة المنورة,,,
ELF,El Fasher,الفاشر,,,
ELD,El Dorado,الدورادو,,,
DOH,Doha,الدوحة,,,
DWD,Dawadmi,الدوادمي,,,
CAS,Casablanca,الدار البيضاء,,,
HOD,Hodeidah,الحديدة,,,
BAH,Bahrain,البحرين,,,
YPR,Prince Rupert,الأمير روبرت,,,
YXS,Prince George,الأمير جورج,,,
LXR,Luxor,الأقصر,,,
AWZ,Ahwaz,الأحواز,,,
ALY,Alexandria,الإسكندرية,,,
IST,Istanbul,اسطنبول,,,
IFJ,Isafjordur,اسافجوردور,,,
ERC,Erzincan,ارزينجان,,,
ADD,Addis Ababa,اديس ابابا,,,
KIF,Kingfisher Lake,الرفراف بحيرة,,,
TKG,Bandar Lampung Sumatra Island,بندر لامبونج- جزيرة سومطرة,,,
BHZ,Belo horizonte belo horizon,بيلو هوريزونتي / بيلو هوريزون,,,
BGM,Binghamton Endicott Johnson City,بينغهامتون / إنديكوت / جونسون سيتي,,,
BMI,Bloomington Normal,بلومنغتن - نورمال,,,
BOY,Bobo Dioulasso,بوبو ديولاسو,,,
SRQ,Bradenton Sarasota,برادنتون / ساراسوتا,,,
MRY,Carmel Monterey,الكرمل / مونتيري,,,
HIB,Chisholm Hibbing,تشيشولم / هيبينغ,,,
CNJ,Cloncurry,كلونكيري,,,
DFW,Dallas Fort Worth,دالاس فورت وورث,,,
SRY,Dasht E Naz,دشتي ناز,,,
DSA,Doncaster Sheffield,دونكاستر شيفيلد,,,
EDI,Edinburgh,- إدنبره,,,
ABT,El Baha,الباحة,,,
ERH,Er Rachidia,الرشيدية,,,
ESC,Escanaba,اسكانابا,,,
EPR,Esperance,إسبيرانس,,,
EWB,Fall River New Bedford,فول ريفر / نيو بيدفورد,,,
MSL,Florence Muscle Shoals Sheffield,فلورنسا / ماسل شولز/ شيفيلد,,,
FLW,Flores Flores Isl,فلوريس (جزيرة فلوريس),,,
FUE,Fuerteventura Puerto Del Rosario,فويرتيفنتورا / بويرتو ديل روساريو,,,
GGG,Gladewater Kilgore Longview,كلادووتر / كيلغور / لونغفيو,,,
GSO,Greensboro High Point High Point,غرينزبورو/ هاي بوينت / هاي بوينت,,,
GTE,Groote Eylandt,جروتي يلاندت,,,
SUN,Hailey Sun Valley,هيلي صن فالي,,,
PHF,Hampton Newport News Williamsburg,هامبتون / نيوبورت نيوز / وليامز بيرغ,,,
LEB,Hanover Lebanon White River,هانوفر / ليبانون / وايت ريفر,,,
EVE,Harstad Narvik,هارستاد نارفيك,,,
HME,Hassi Messaoud,حاسي مسعود,,,
HNH,Hoonah,هوناه,,,
HTS,Huntington Ashland,هنتنغتون آشلاند,,,
IWD,Ironwood,آيرون وود,,,
ZIH,Ixtapa Zihuatanejo,إكستابا- زيهواتانيجو,,,
FKB,Karlsruhe Baden Baden,كارلسروه / بادن بادن,,,
HMA,Khanty Mansiysk,خانتي مانسيسك,,,
KOI,Kirkwall Orkney Island,كيركوال / جزيرة أوركني,,,
KZO,Kzyl Orda,كيزيلوردا,,,
TER,Lajes Terceira Island,اجيس جزيرة تيرسيرا,,,
LUV,Langgur seram island,لانجور - جزيرة سيرام,,,
LWB,Lewisburg,لويسبيرغ,,,
TOH,Loh Linua,لوه لينوا,,,
LDH,Lord Howe Island,جزيرة لورد هاو,,,
YBX,Lourdes De Blanc Sablon,لوردي دي بلانك سابلون,,,
LDE,Lourdes Tarbes,لورديس تاربيس,,,
MBL,Manistee,مانيستي,,,
PKB,Marietta Parkersburg,ماريتا باركرسبرغ,,,
MWA,Marion,ماريون,,,
MCW,Mason City,ماسون سيتي,,,
MZR,Mazar I Sharif,مزار شريف,,,
MCV,Mcarthur River,مكارثر ريفر,,,
MRZ,Moree,موري,,,
MPA,Mpacha,مباشا,,,
SHM,Nanki Shirahama,نانكي شيراما,,,
NNM,Naryan Mar,ناريان مار,,,
NGE,Ngaoundere,نغاونديري,,,
PAG,Pagadian,باجاديان,,,
THU,Pituffik,بيتوفيك,,,
YPX,Povungnituk,بوفونجنيتوك,,,
RAI,Praia,برايا,,,
PSU,Putussibau Borneo Island,جزيرة بوتو سيبو بورنيو,,,
RST,Rochester Mn,روتشستر مينيسوتا,,,
SBY,Salisbury Ocean City,سالزبوري أوشن سيتي,,,
SMQ,Sampit Borneo Island,جزيرة سامبيت ورنيو,,,
SCZ,Santa Cruz Graciosa Bay Luova,سانتا كروز غروسيوزا باي لوفا,,,
AVP,Scranton Wilkes Barre,سكرانتون ويلكس بار,,,
DIG,Shangri La,شانغريلا,,,
YIF,St Augustin,سانت أوغستين,,,
SBH,St Barthelemy,سانت بارتيليمي,,,
RUN,St Denis De La Reunion,سانت دنيس دي لا ريونيون,,,
SFG,St Martin,سانت مارتن,,,
FSP,St Pierre,سانت بيير,,,
STT,St Thomas,سانت توماس,,,
BEJ,Tanjung Redep Borneo Island,جزيرة تانجونج ريديب بورنيو,,,
TRZ,Tiruchirappally,تيروتشيرابالي,,,
UUD,Ulan Ude,أولان أودي,,,
TMC,Waikabubak Sumba Island,جزيرة ايكابوكاك سومبا,,,
ORH,Worcester,ووستر,,,
KCL,Grand Marais,جراند ماريه,,,
JOK,Yoshkar ola,يوشكار أولا,,,
UUS,Yuzhno Sakhalinsk,يوجنو ساخالينسك,,,
AOO,Altoona Martinsburg,التونا / مارتنزبيرغ,,,
YBC,Baie Comeau,باي كومو,,,
BQB,Bussellton,بوسلتون,,,
DPS,Denpasar Bali,دينباسار بالي,,,
SPC,Santa Cruz De La Palma,سانتا كروز دي لا بالما,,,
CTU,Chengdu,تشنغدو,,,
AAB,Arrabury,أرابوري,,,
AAD,Adado,عدادو,,,
AAK,Aranuka,أرانوكا,,,
ABB,Asaba,أسابا,,,
ABF,Abaiang,أبايانج,,,
ABK,Kebri Dehar,كابري دهار,,,
ABU,Atambua,أتامبوا,,,
ACP,Maragheh,مراغة,,,
ACR,Araracuara,أراراكوارا,,,
ACZ,Zabol,زابُل,,,
AEA,Abemama,آبيميما,,,
AEG,Aek Godang,أيك جودانج,,,
AEM,Amgu,أمجو,,,
AEU,Abu Musa Island,جزيرة أبو موسى,,,
AFZ,Sabzevar,سبزوار,,,
AHJ,Aba Hongyuan,آبا هونجيان,,,
AIS,Arorae,أورورا,,,
AJK,Araak,أراك,,,
AKR,Akure,أكوري,,,
AKS,Auki,أوكي,,,
ANA,Masai Mara,ماساي مارا,,,
AOG,Anshan,آنشان,,,
AOQ,Aappilattoq,آبيلاتوك,,,
AOU,Attapeu,أتابيو,,,
ASA,Assab,عصب,,,
ASI,Ascension Island,جزيرة أسينشين,,,
ASS,Arathusa Safari Lodge,أراثوسا سفاري لودج,,,
ATY,Watertown,ووترتاون,,,
AVA,Anshun,أنشهون,,,
AXF,Alxa Left Banner,ألكسا لفت بانير,,,
AXJ,Amakusa,أماكوسا,,,
AYM,Abu Dhabi Yas Island SPB,أبو ظبي جزيرة ياس وفقاً لبروتوكول الطريق الأقصر,,,
BAR,Qionghai,غيونغهاي,,,
BBG,Butaritari,بوتاريتاري,,,
BCO,Jinka,جينكا,,,
BCU,Bauchi,باوتشي,,,
BEM,Beni Mellal,بني ملال,,,
BEZ,Beru,بيرو,,,
BFC,Bloomfield River,نهر بلومفيلد,,,
BGC,Braganca,براغانزا,,,
BGN,Belaya Gora,بيلايا غورا,,,
BHU,Bhavnagar,بهافانجر,,,
BJB,Bojnurd,بجنورد,,,
BJV,Bodrum Milas Airport,مطار ميلاس بودروم,,,
BJV,Bodrum,بودروم,,,
BJW,Bajawa,باجاوا,,,
BKB,Bikaner,بيكانير,,,
BLB,Balboa,بالبوا,,,
BLV,Belleville,بيلفيل,,,
BMB,Bumba,بومبا,,,
BNC,Beni,بني ,,,
BPC,Bamenda,بامندا,,,
BPG,Barra do Garcas,بارا دو غاركاس,,,
BPL,Bole,بولي,,,
BQG,Bogorodskoye,بوغورودسكوي,,,
BQH,London Biggin Hill,لندن بيغين هيل,,,
BQJ,Batagay,باتاغاي,,,
BTC,Batticaloa,باتيكالوا,,,
BTW,Batu Licin,باتوليسين,,,
BUL,Bulolo,بولولو,,,
BUP,Bathinda,باثيندا,,,
BUT,Bathpalathang,باثبالاثانغ,,,
BUW,Baubau,باو باو,,,
BWX,Banyuwangi,بانيووانجي,,,
BXH,Balhash,بالكاش,,,
BXR,Bam,بام,,,
BXY,Baykonur,بايكونور,,,
BYC,Yacuiba,ياكويبا,,,
BYP,Barimunya,باريمونيا,,,
BZK,Bryansk,بريانسك,,,
CAT,Cascais,كاسكايس,,,
CAX,Carlisle,كارليسل,,,
CBI,Cape Barren Island,جزيرة كيب بارين,,,
CBL,Ciudad Bolivar,سيوداد بوليفار,,,
CCA,Chimore,شيمور,,,
CCR,Concord,كونكورد,,,
CDE,Chengde,شنغد,,,
CDT,Castellon de la Plana,كاستيلون دي لا بلانا,,,
CFK,Chlef,الشلف,,,
CJF,Coondewanna,كوندينوانا,,,
CKX,Chicken,تشيكن,,,
CLP,Clarks Point,كلاركس بوينت,,,
COG,Condoto,كوندوتو,,,
CQD,Shahre Kord,شهر كورد,,,
CSH,Solovetsky,سولوفاتسكي,,,
CTD,Chitre,شيتري,,,
CUA,Ciudad Constitucion,سيوداد كونيستيتسيون,,,
CVN,Clovis Municipal Apt,مطار كلوفيس المحلي  ,,,
CVN,Clovis,كلوفيس,,,
CVQ,Carnarvon,كارنارفون,,,
CWC,Chernivtsi,تشيرنوفستي,,,
CWJ,Cangyuan,جانغيوان,,,
CYD,San Ignacio,سان إيغناسيو,,,
CYI,Chiayi,تشيايي,,,
CYU,Cuyo,كويو,,,
CZN,Chisana,تشيسانا,,,
DBC,Baicheng,بايشينغ,,,
DCG,Dubai Creek SPB,دبي كريك وفقا لبروتوكول الطريق الأقصر,,,
DCN,Derby,دربي,,,
DDD,Kudahuvadhoo,كوداهوفادهو,,,
DDU,Dadu,دادو,,,
DEF,Dezful,دزفول,,,
DEM,Dembi Dolo,ديمبي دولو,,,
DEX,Yahukimo,ياهوكيمو,,,
DGE,Mudgee,مودغي,,,
DHG,Dalnegorsk,دالينغورسك,,,
DIQ,Divinopolis,ديفينوبوليس,,,
DJH,Dubai Jebel Ali SPB,دبي جبل علي وفقا لبروتوكول الطريق الأقصر,,,
DJN,Delta Junction,دلتا جونكشن,,,
DLR,Dalnerechensk,دالنيريتشينسك,,,
DOB,Dobo,دوبو,,,
DOP,Dolpa,دولبا,,,
DPT,Deputatsky,ديبوتاتسكي,,,
DQA,Daqing,داتشيتغ,,,
DQM,Duqm,الدقم,,,
DRT,Del Rio International Apt,مطار ديل ريو الدولي,,,
DRT,Del Rio,ديل ريو,,,
DRV,Dharavandhoo Island,جزيرة دارافاندو,,,
DTB,Siborong-Borong,سيبورونغ-بورونغ,,,
DTU,Wudalianchi,واداليانتسي,,,
DUE,Dundo,دوندو,,,
DWO,Kotte,كوتي,,,
DXE,Madison,ماديسون,,,
EBD,El Obeid,الأبيض,,,
EBH,El Bayadh,البيض,,,
ECI,Rivas,ريفاس,,,
EDA,Edna Bay,خليج إدنا,,,
EDN,Yedinka,إدينكا,,,
EJN,Ejina Banner,إيجن بانر,,,
EKS,Shakhtersk,ساختيرسك,,,
EMR,El Mirador Heliport,مهبط طائرات مروحية الميرادور,,,
EPA,El Palomar,البالومار,,,
ERG,Yerbogachen,يربوغاتشين,,,
ERL,Erenhot,إيرينهوت,,,
ETL,Svetlaya,سفيتلايا,,,
ETR,Santa Rosa,سانتا روز,,,
EZV,Berezovo,بيريزوفو,,,
FAC,Faaite,فايتي,,,
FAH,Farah,فراه,,,
FAU,Fahud,فهود,,,
FEC,Feira de Santana,فيرا دي سانتانا,,,
FGU,Fangatau,فانجاتاو,,,
FHZ,Fakahina,فاكاهينا,,,
FIZ,Fitzroy Crossing,فيتسروي كروسينغ,,,
FLZ,Sibolga,سيبولغا,,,
FNI,Nimes Garons Airport,مطار نيم غارونس,,,
FNI,Nimes,نيم,,,
FTI,Fitiuta,فيتيوتا,,,
FVM,Fuvahmulak Island, فوفامولاك ايلاند,,,
FYJ,Fuyuan,فويوان,,,
FYN,Fuyun,فويون,,,
GCH,Gachsaran,جاشساران,,,
GCT,Grand Canyon,غراند كانيون,,,
GEL,Santo Angelo,سانتو أنجلو,,,
GEM,Mongomo,مونجومو,,,
GGM,Kakamega,كاكاميجا,,,
GGR,Garowe,غاروي,,,
GLN,Guelmime,غُلميم,,,
GLU,Gelephu,جيليفو,,,
GLX,Galela,غليلة,,,
GMO,Gombe,غومبي,,,
GMQ,Golog,غولوغ,,,
GRS,Grosseto,غروسيتو,,,
GTP,Grants Pass,غرانتس باس,,,
GTS,The Granites,الغرانيتس,,,
GTZ,Grumeti,غروميتي,,,
GUB,Guerrero Negro,غيريرو نيغرو,,,
GUO,Guriel,غورييل,,,
GYG,Magan,ماجان,,,
GYM,Guaymas,غوايماس,,,
HBX,Hubli,هوبلي,,,
HCJ,Hechi,هيتشي,,,
HCQ,Halls Creek,هالس كريك,,,
HDM,Hamadan,حمدان,,,
HFA,Haifa,حيفا,,,
HHR,Hawthorne,هاوثورن,,,
HHZ,Hikueru,هيكارو,,,
HIM,Hingurakgoda,هينغوراكغودا,,,
HLE,Jamestown,جيمس تاون,,,
HNY,Hengyang,هينغ يانغ,,,
HOE,Houeisay,هويساي,,,
HOX,Homalin,هومالين,,,
HPG,Shennongjia,شيانونغيا,,,
HTT,Huatugou,هواتغو,,,
HUO,Houlinguole,هولينغولي,,,
IAO,Del Carmen,ديل كارمن,,,
IFP,Bullhead City,بولهيد سيتي ,,,
IFU,Ifuru,إيفورو,,,
IGT,Magas,ماجاس,,,
IHR,Iranshahr,إيران شهر,,,
IIL,Ilam,إيلام,,,
IKE,Ikerasak,إيكيرازاك,,,
IMK,Simikot,سيميكوت,,,
INA,Inta,إنتا,,,
INB,Independence,إندبيندانس,,,
IOQ,Isortoq,إيزورتوك,,,
IOT,Illorsuit,إيلورسوت,,,
IPI,Ipiales,إبياليس,,,
IPL,Imperial County Apt,مطار إمبيريال كونتي,,,
IPL,Imperial/El Centro,إل سينترو/إمبيريال,,,
IQM,Qiemo,تشيمو,,,
IRM,Igrim,إيغريم,,,
ITU,Iturup Island,جزيرة إيتوروب,,,
IUI,Innarsuit,إينرسويت,,,
IVR,Inverell,إنفيريل,,,
IWK,Iwakuni,إيواكوني,,,
IXP,Pathankot,باثانكوت,,,
IXY,Kandla,كاندلا,,,
IYK,Inyokern,إنيوكيرن,,,
IZT,Ixtepec,إيكستيبيك,,,
JAE,Jaen,جان,,,
JAR,Jahrom,جاهروم,,,
JAU,Jauja,جاويا,,,
JBB,Jember,جيمبر,,,
JEK,Lower Zambezi Nat. Park,لوارزامبيزي ناشيونال بارك,,,
JIC,Jinchang,جينشانغ,,,
JIN,Jinja,جينجا,,,
JIO,Tiakur,تياكور,,,
JJD,Cruz,كروز,,,
JJG,Jaguaruna,جاغوارونا,,,
JJM,Meru-Kinna,ميرو/كينا,,,
JKR,Janakpur,جاناكبور,,,
JMJ,Langcang,لانجانغ,,,
JMO,Jomsom,جومسوم,,,
JRF,Kapolei,كابولي,,,
JSA,Jaisalmer,جايسالمير,,,
JSJ,Jiansanjiang,جيانسانينغ,,,
JUH,Chizhou,جيزهو,,,
JUK,Ukkusissat,أوكوسيسات,,,
JUU,Nuugaatsiaq,نوجاتسياك,,,
JWN,Zanjan,زنجان,,,
JYR,Jiroft,جيروفت,,,
KAA,Kasama,كاساما,,,
KAC,Kamishly,القامشلي,,,
KAZ,Kau,كاو,,,
KBH,Kahama,كاهاما,,,
KBZ,Kaikoura,كايكورا,,,
KCF,Kadanwari,كادانوري,,,
KCK,Kirensk,كيرينسك,,,
KCO,Kocaeli,كوجالي,,,
KDA,Kolda,كولدا,,,
KDX,Kadugli,كادوغلي,,,
KDY,Khandyga,خانديغا,,,
KEB,Nanwalek,نانواليك,,,
KEO,Odienne,أودينيه,,,
KEU,Masai Mara,ماساي مارا,,,
KGQ,Kangersuatsiaq,كانجرسواتسيك,,,
KHK,Khark Island,جزيرة خارج,,,
KHQ,Kullorsuaq,كولورسواك,,,
KHX,Kihihi,كيهيهي,,,
KHY,Khoy,خوي,,,
KHZ,Kauehi,كاويهي,,,
KIY,Kilwa Masoko,كلوه ماسوكو,,,
KJH,Huang Ping,هوانغ بينغ,,,
KJI,Burqin,بورجين,,,
KKI,Akiachak,أكياتشاك,,,
KKS,Kashan,كاشان,,,
KLB,Kalabo,كالابو,,,
KLM,Kalaleh,كالاليه,,,
KMC,King Khalid Mil. City,مدينة الملك خالد العسكرية,,,
KNK,Kokhanok,كوخانوك,,,
KOM,Komo-Manda,كومو-ماندا,,,
KOO,Kongolo,كونغولو,,,
KPO,Pohang,بوهانغ,,,
KPW,Keperveyem,كيبرفييم,,,
KQT,Qurghonteppa,قويغونتيبا,,,
KRC,Kerinci,كيرينسي,,,
KSE,Kasese,كاسيسي,,,
KSL,Kassala,كاسالا,,,
KSR,Selayar Islands,جزر ,,,
KSZ,Kotlas,سيلايار,,,
KTJ,Masai Mara,ماساي مارا,,,
KUC,Kuria,كوريا,,,
KUZ,Kuummiut,كوميوت,,,
KVR,Kavalerovo,كافاليروفو,,,
KWF,Waterfall,واترفال,,,
KXA,Kasaan,كاسان,,,
KXK,Komsomolsk-na-Amure,كومسومولسك نا أموري,,,
KXU,Katiu,كاتيو,,,
LAH,Labuha,لابوها,,,
LAJ,Lages,لاجيز,,,
LBN,Lake Baringo,لايك بارينغو,,,
LCR,La Chorrera,لا شوريرا,,,
LDS,Yichun,يشهون,,,
LDY,Derry,ديري,,,
LFM,Lamerd,لاميرد,,,
LFP,Lakefield,لايك فيلد,,,
LFQ,Linfen,لينفين,,,
LKA,Larantuka,لارانتوكا,,,
LLB,Libo,ليبو,,,
LLO,Palopo,بالوبو,,,
LMA,Lake Minchumina,لايك مينتشومينا,,,
LMC,La Macarena,لا ماكارينا,,,
LNL,Longnan,لونغنان,,,
LNO,Leonora,ليونورا,,,
LOV,Monclova,مونكلوفا,,,
LOY,Loyengalani,لوينغالاني,,,
LPD,La Pedrera,لا بيدريرا,,,
LPF,Liupanshui,ليوبانشوي,,,
LPX,Liepaya,ليبايا,,,
LQN,Qalah-ye Now,قالا-يي ناو,,,
